0 31 1003 4493 1125 501 186 59 400 0 5 0 20 403 2861 788 288 107 46 190 0 6
0 36 1347 5293 1151 516 185 61 388 0 6 0 23 554 3365 768 270 104 46 205 1 5
0 32 1065 4871 1216 507 193 59 427 0 6 0 23 565 3204 940 289 105 49 239 1 5
0 31 983 4277 1232 575 190 76 329 0 6 0 21 466 3002 801 257 104 49 174 0 5
0 27 731 3850 842 374 176 65 325 0 6 0 14 218 2052 770 255 103 50 184 1 6
0 25 639 3475 900 359 187 69 353 0 6 0 12 146 1648 650 230 108 49 197 0 6
0 24 605 3520 931 528 233 69 609 0 6 0 14 206 1878 703 309 124 48 293 0 6
0 25 652 3603 992 464 205 80 566 0 5 0 15 236 2096 736 289 111 48 248 0 6
0 24 584 3563 995 561 216 65 651 0 6 0 15 231 1771 824 308 121 48 315 0 6
0 28 838 4033 1027 556 217 63 565 0 6 0 18 348 2429 683 296 109 46 254 0 5
0 29 869 4251 1123 573 177 61 529 0 6 0 19 390 2452 762 305 106 46 251 1 5
0 36 1358 4688 1089 534 182 61 473 0 5 0 18 337 2243 720 264 108 47 214 0 5
0 33 1090 4855 1192 534 160 58 419 0 6 0 24 611 3267 834 306 104 46 240 0 5
0 35 1263 4898 1174 507 200 76 467 0 6 0 21 473 2746 731 297 106 46 251 0 5
0 37 1424 5239 1080 513 168 56 357 0 5 0 25 626 3292 766 283 106 46 212 0 5
0 31 987 4453 1039 500 171 59 375 0 5 0 18 354 2496 754 309 112 47 228 0 5
0 33 1153 5157 1166 528 153 55 342 0 6 0 23 539 3044 851 292 102 45 230 0 5
0 34 1180 4780 1089 627 167 58 484 0 5 0 21 456 2894 737 290 107 48 253 0 5
0 38 1509 5434 1132 557 164 55 452 0 5 0 22 508 2986 813 304 101 45 244 0 5
0 42 1811 5970 1162 549 185 57 447 0 5 0 31 994 4288 874 305 108 54 228 0 5
0 35 1253 5025 964 479 173 60 428 0 5 0 26 692 3562 779 283 107 52 216 0 5
0 37 1382 5451 1095 591 171 53 352 0 5 0 24 618 3462 732 268 103 45 207 0 5
0 38 1473 5240 998 525 183 120 413 0 5 0 27 730 3779 841 316 106 46 221 0 5
0 41 1751 5841 1070 603 162 60 389 0 5 0 27 770 3729 736 300 118 49 230 0 5
0 35 1243 5225 1075 518 164 66 399 0 5 0 23 530 2994 762 282 103 46 215 0 5
0 39 1538 5663 1177 562 207 78 400 0 5 0 23 575 3342 840 323 139 70 231 1 5
0 37 1383 5510 945 481 172 66 364 0 5 0 22 489 3242 807 278 107 51 200 0 5
0 43 1897 6138 1146 563 190 82 403 0 5 0 26 705 3509 727 281 94 45 217 0 5
0 39 1558 5901 1052 520 218 93 433 0 5 0 23 570 3233 779 278 104 46 210 0 5
0 36 1357 5088 1068 520 161 59 344 0 5 0 26 689 3349 766 293 100 46 190 0 5
0 36 1330 5312 1114 594 150 62 347 0 6 0 26 724 3450 781 319 106 44 225 0 5
0 44 2001 6101 1029 625 174 69 402 0 5 0 29 862 3698 819 327 140 70 242 0 5
0 40 1668 5670 1077 530 171 57 355 0 5 0 28 836 3886 821 287 120 58 223 0 5
0 40 1614 5391 1148 618 179 80 420 0 5 0 25 672 3506 747 306 103 46 220 0 5
0 38 1450 5191 1252 615 169 62 410 0 5 0 24 593 3160 771 295 104 49 200 1 5
0 36 1346 5382 1002 549 171 63 326 0 5 0 26 681 3394 872 299 113 54 208 0 5
0 38 1492 5501 1004 513 152 60 336 0 5 0 27 779 3584 723 289 101 49 200 0 5
0 40 1634 5448 942 543 159 62 362 0 5 0 23 569 3175 684 279 96 44 217 0 5
0 43 1902 5896 1099 562 150 58 311 0 5 0 29 887 3730 731 262 104 45 180 0 5
0 45 2025 6085 1155 534 178 57 360 0 5 0 28 797 3898 737 283 122 52 229 0 5
0 43 1923 5779 1078 524 162 53 343 0 5 0 26 688 3207 835 283 107 46 215 0 5
0 44 1950 6279 1214 605 155 58 367 0 5 0 25 631 3562 823 318 112 57 213 0 5
0 44 2007 6353 1013 436 159 70 258 0 5 0 29 843 3627 755 268 101 45 211 1 5
0 39 1558 5619 947 464 162 55 356 0 5 0 24 587 3201 723 283 110 52 226 0 5
0 35 1257 4992 966 453 169 58 363 0 5 0 25 661 3438 821 278 102 46 216 0 5
0 46 2157 6101 1046 493 163 61 401 0 5 0 28 827 3604 779 290 104 56 203 0 5
0 38 1466 5542 1170 485 145 61 321 0 5 0 25 656 3449 805 285 102 47 176 0 5
0 43 1888 6090 1179 538 160 62 416 0 5 0 28 816 3713 772 356 130 67 236 0 5
1 37 1369 5430 1095 539 182 82 330 0 6 0 26 690 3692 793 314 120 67 222 0 5
0 39 1528 5611 1063 496 163 75 403 0 5 0 26 701 3662 700 267 94 45 191 0 5
0 40 1623 6053 1160 508 154 54 314 0 5 0 28 837 3834 695 260 99 46 187 0 5
0 36 1341 5575 1077 487 149 56 305 0 6 0 25 651 3365 768 254 100 47 189 0 5
0 39 1587 5168 1120 634 176 56 463 0 5 0 24 624 3338 765 297 99 47 225 0 5
0 38 1485 5720 1090 516 177 60 338 0 5 0 25 638 3355 756 277 106 55 171 0 5
0 40 1625 5681 1042 574 147 54 376 0 5 0 25 657 3174 779 295 101 46 236 0 5
1 42 1785 6009 1089 487 181 79 363 0 5 0 29 880 3929 797 318 133 64 216 0 5
0 41 1697 5627 1154 534 166 75 400 0 5 0 27 774 3589 806 297 112 53 221 0 5
0 35 1264 4915 910 509 128 50 290 0 5 0 24 622 3276 830 288 96 41 187 0 5
0 44 1977 6285 1083 446 149 49 264 0 5 0 28 812 3911 710 284 99 43 191 0 5
0 38 1460 5444 927 445 169 53 297 0 5 0 23 555 3167 737 282 111 42 204 1 5
0 41 1720 5702 1040 465 157 55 369 0 5 0 26 713 3320 767 252 103 45 199 0 5
0 42 1823 6035 1070 440 177 56 325 0 5 0 27 760 3481 764 248 104 41 177 0 5
0 41 1735 6212 1070 424 148 52 293 0 5 0 32 1078 4089 703 261 95 44 168 0 5
0 41 1731 5885 1031 462 158 69 303 0 5 0 25 642 3395 813 258 97 47 169 0 5
0 40 1665 5825 1012 506 174 54 399 0 5 0 24 606 3347 841 314 114 47 239 0 5
0 41 1700 5788 998 509 150 54 312 0 5 0 25 638 3191 811 271 99 48 190 0 5
0 34 1218 5254 1064 533 138 57 257 0 6 0 24 612 3330 719 328 110 54 193 0 5
0 37 1436 5466 998 495 166 69 350 0 5 0 23 563 3210 717 271 95 47 206 0 5
0 41 1715 5416 960 539 154 53 368 0 5 0 22 518 2987 768 304 97 47 185 0 5
0 45 2039 6135 1018 551 171 62 421 0 5 -1 26 721 3635 692 289 98 45 205 0 0
0 38 1498 5771 970 497 152 53 370 0 5 0 25 644 3201 751 272 93 46 193 0 5
0 40 1615 5874 985 402 173 69 311 0 5 0 24 618 3521 706 254 112 58 185 0 5
0 40 1633 5536 1056 473 213 98 379 0 5 0 27 729 3610 723 268 111 58 203 0 5
0 38 1468 5301 1169 575 318 292 334 0 6 -1 34 1187 3745 933 407 197 142 225 4 5
0 22 499 2853 1300 473 295 290 337 0 6 0 24 622 2976 996 481 244 195 271 9 6
0 26 698 3506 1082 313 171 98 229 0 5 0 14 206 1835 740 273 109 61 172 2 6
0 24 619 3581 1021 348 180 87 215 0 6 0 12 164 1652 725 234 110 55 155 2 6
0 26 704 3951 1275 329 161 69 245 0 6 0 13 188 1793 778 236 109 52 180 0 6
0 22 506 3367 1239 383 182 71 323 0 6 0 13 188 1949 857 227 112 52 173 0 6
0 22 528 3053 1226 353 179 72 285 0 6 0 12 149 1566 697 235 121 50 184 0 6
0 21 459 3065 1204 306 166 75 248 0 6 0 12 155 1587 783 230 114 49 180 0 6
0 24 580 3145 991 348 169 68 283 1 6 0 15 237 1739 652 266 113 50 196 7 5
0 17 315 2501 821 389 167 62 382 1 6 0 10 120 1353 617 258 116 52 251 0 6
0 20 430 3130 960 390 221 68 417 1 6 0 14 202 1724 708 271 142 50 246 0 6
0 25 625 3647 1029 389 220 64 477 2 6 0 13 188 2028 674 313 147 49 305 2 6
0 25 649 3705 1467 431 241 64 580 1 6 0 14 212 2060 923 315 147 46 360 1 6
0 32 1087 4347 1506 446 217 65 422 1 6 0 20 414 2689 951 319 141 46 283 1 6
0 21 475 2753 1379 366 182 68 266 1 6 0 12 165 1562 763 238 121 49 187 0 6
0 18 333 2457 1321 391 192 67 378 0 6 0 11 127 1377 821 277 143 48 251 0 0
0 19 385 2608 1384 368 206 141 293 0 6 0 11 137 1332 861 283 120 74 188 1 6
0 18 354 2170 1548 445 297 224 404 0 7 0 13 175 1497 943 338 158 116 221 0 6
0 15 255 2349 912 332 176 74 337 1 6 0 11 130 1385 643 259 141 54 279 3 6
0 22 497 2845 1618 440 232 78 478 0 6 0 12 146 1530 873 376 165 52 299 0 7
0 15 233 1616 1162 306 152 75 227 1 0 0 9 87 944 820 336 119 49 194 0 6
0 14 208 1714 1237 321 175 79 253 1 6 0 11 123 1196 911 362 131 50 191 1 6
0 15 225 1884 1231 342 177 69 207 2 6 0 10 111 1209 916 369 134 49 186 0 7
0 11 141 1376 906 350 168 75 211 0 6 0 10 106 1117 809 377 147 50 179 0 6
0 10 118 1350 959 312 162 78 204 0 7 0 9 84 1023 676 339 126 51 168 0 6
0 10 102 1338 822 343 150 76 209 0 7 0 10 104 1049 799 461 145 53 190 0 7
0 15 232 1836 1464 373 183 72 263 3 7 0 12 148 1465 916 339 138 53 207 0 6
0 10 113 1235 944 358 174 76 201 0 7 0 9 94 1024 784 465 151 53 184 0 7
0 11 141 1428 859 359 187 81 216 2 7 0 10 102 1105 707 403 141 50 181 0 6
0 9 97 1289 742 324 174 85 241 0 7 0 9 89 923 642 370 116 52 174 0 6
0 12 165 1409 685 334 145 80 181 1 6 0 7 56 757 545 369 128 50 163 0 7
0 9 93 1211 843 317 169 73 213 0 7 0 10 101 1072 669 354 132 50 187 1 6
0 10 111 1282 1006 328 175 79 205 0 7 0 10 106 1062 872 375 136 53 182 1 6
0 11 140 1280 789 330 155 85 222 0 6 0 8 64 805 604 428 133 50 166 0 7
0 8 78 1146 698 315 162 77 188 0 7 0 9 90 1087 682 413 137 52 210 0 7
0 9 89 1302 666 315 179 73 234 0 7 0 10 114 1045 572 353 130 52 189 0 5
0 8 77 1080 687 318 153 79 201 0 7 0 7 53 816 525 364 133 53 180 0 7
0 9 82 1143 641 328 145 83 191 0 7 0 7 54 673 534 408 131 52 163 0 7
0 9 93 1231 629 327 132 81 139 0 7 0 7 52 655 558 404 123 53 131 0 7
0 7 63 1021 649 272 138 75 180 0 7 0 11 121 991 591 352 119 50 171 0 5
0 8 70 1092 574 282 147 86 197 0 7 0 7 50 687 542 354 126 51 143 0 7
0 12 159 1728 876 279 169 82 165 2 7 0 11 133 1273 612 331 125 49 157 0 6
0 11 129 1369 786 341 192 95 271 0 6 0 9 91 1036 626 387 131 50 206 0 6
0 9 98 1309 713 341 157 74 229 0 7 0 9 89 994 648 382 127 52 157 0 6
0 10 119 1324 865 345 163 91 200 1 7 0 7 62 852 628 434 130 53 182 0 7
0 8 70 1007 710 312 191 89 226 0 7 0 8 69 789 595 347 136 51 189 0 6
0 11 124 1457 815 333 183 74 200 2 7 0 8 67 901 733 355 148 52 186 0 7
0 11 141 1588 973 338 173 69 237 2 7 0 8 66 945 714 315 120 50 174 0 7
0 8 74 1100 673 268 153 74 213 0 7 0 7 61 784 541 342 122 52 175 0 6
0 13 178 1249 1157 417 356 270 321 1 7 0 10 111 989 1063 402 219 147 258 0 7
0 19 391 1982 909 359 230 182 295 2 5 0 25 650 1737 836 452 205 141 207 4 4
0 15 254 1382 868 388 233 166 250 6 6 0 9 88 902 815 502 179 99 189 1 7
0 9 95 1395 650 255 162 72 177 0 7 0 7 58 962 566 264 136 53 189 0 7
0 10 116 1565 596 293 161 72 188 0 6 0 7 55 929 421 242 110 50 164 0 6
0 10 109 1571 557 306 171 70 312 0 6 0 8 66 1139 468 227 120 50 212 0 6
0 16 271 2430 945 412 208 68 383 2 6 0 10 115 1409 668 231 135 49 221 1 6
0 10 112 1467 530 268 182 70 282 0 6 0 7 54 964 418 234 122 50 193 0 6
0 11 138 1687 543 450 187 64 603 0 6 0 8 73 1088 448 279 130 50 302 0 6
0 11 128 1646 564 419 181 66 498 0 7 0 8 79 1222 483 301 132 50 328 0 6
0 13 178 2016 654 399 176 65 398 1 6 0 8 80 1248 539 282 127 52 251 0 7
0 11 135 1737 689 391 165 64 401 0 7 0 8 75 1137 508 263 118 51 235 0 6
0 12 150 1779 717 449 197 67 494 0 7 0 8 74 1215 486 311 126 51 299 0 7
0 17 295 2582 832 456 183 62 464 1 6 0 13 181 1799 618 313 125 51 279 2 6
0 23 569 3177 898 420 185 64 390 2 5 0 12 145 1588 705 322 143 51 278 0 6
0 15 227 2002 1080 350 229 155 280 0 7 0 9 94 1122 824 377 156 87 210 0 7
0 10 119 1353 949 318 182 81 198 0 7 0 9 85 1042 734 314 141 52 173 0 7
0 11 140 1263 932 372 197 86 215 0 6 0 8 73 896 786 410 151 55 196 1 7
0 10 106 1229 799 289 199 81 250 1 7 0 8 78 942 616 292 130 51 176 0 6
0 16 285 2069 709 271 168 75 194 2 5 0 10 100 1175 559 246 115 50 171 0 6
0 15 240 2226 933 390 204 71 340 2 6 0 10 106 1260 658 263 133 50 208 0 6
0 10 102 1273 812 304 184 77 212 0 7 0 8 66 886 651 296 128 49 187 0 7
0 8 76 938 738 326 171 78 217 0 7 0 7 50 711 661 379 139 52 180 0 7
0 11 131 1611 686 301 163 72 227 2 6 0 8 73 1034 529 238 117 51 169 1 6
0 13 189 2060 664 285 166 67 282 5 6 0 10 110 1280 500 245 129 51 210 2 6
0 16 276 2434 784 438 242 65 533 2 6 0 9 98 1244 560 320 152 51 337 0 6
0 13 194 2131 769 387 201 68 473 4 7 0 9 86 1189 531 268 127 50 270 0 6
0 13 193 2058 700 521 215 72 709 1 6 0 10 109 1405 547 415 158 58 415 5 6
0 12 160 1860 593 416 204 67 577 2 7 0 9 98 1263 495 292 139 57 315 1 6
0 16 282 2408 700 464 202 69 524 2 6 0 9 85 1288 527 310 139 51 345 0 6
0 13 194 2125 643 405 200 61 480 0 6 0 8 79 1233 462 272 138 51 292 0 6
0 16 261 2566 701 405 181 64 444 3 6 0 10 103 1394 487 289 126 49 297 0 6
